order_id,customer_id,service_type,order_created_at,promised_window_hours,pickup_zone,dropoff_zone,priority_level,order_value,booking_channel,special_handling_flag,delivery_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,age,home_zone,customer_type,signup_date,loyalty_score,app_engagement_score,preferred_channel,account_status,delivery_hours,late_delivery
O00091,C0564,Parcel,2024-03-14 01:00:00,6,West,AIRPORT,Critical,43.61,Web,0,DL00121,D078,V100,H05,2024-03-14 02:36:00,2024-03-14 09:52:56.769516,OnTime,18.81,0.0,0.0,3.92,11.62,64,EAST,Consumer,2024-08-14 04:18:00,48.6,72.0,Web,Active,7.282435976666667,0
O00092,C0268,Retail,2025-04-24 15:05:00,6,SOUTH,East,Medium,56.53,Web,0,DL00457,D110,V099,H06,2025-04-24 17:52:00,2025-04-24 20:46:39.551014,OnTime,14.85,2.0,0.0,4.55,10.8,65,EAST,Enterprise,2025-08-04 04:00:00,64.3,26.8,App,Active,2.910986392777778,0
O00093,C0083,Business,2024-12-05 23:36:00,4,Ctr,West,Low,184.11,Web,0,,,,,,,,,,,,,28,West,Consumer,2024-05-27 03:47:00,71.1,51.7,App,Dormant,,0
O00094,C0361,Parcel,2024-09-27 03:41:00,6,Airport,NORTH,Medium,62.08,Phone,0,DL00506,D077,V079,H05,2024-09-27 03:56:00,2024-09-27 16:59:08.774450,Delayed,17.369999999999997,2.0,0.0,3.11,9.14,65,SOUTH,Consumer,2024-01-11 17:19:00,,49.3,Web,Active,13.052437347222222,0
O00095,C0378,Medical,2025-05-15 13:31:00,24,SOUTH,NORTH,Low,103.06,App,0,DL00793,D119,V043,H03,2025-05-15 14:55:00,2025-05-16 13:44:08.347336,OnTime,17.36,2.0,0.0,4.7,14.29,38,RiverSide,Consumer,2024-07-17 07:29:00,26.2,77.3,App,Active,22.81898537111111,0
O00096,C0441,Business,2024-07-13 17:20:00,2,North,WEST,Critical,153.48,Web,0,DL00182,D071,V102,H04,2024-07-13 18:06:00,2024-07-13 18:46:16.627804,OnTime,7.62,0.0,0.0,4.64,14.41,42,SOUTH,Consumer,2024-10-13 18:17:00,66.3,66.0,Phone,Active,0.6712855011111112,0
O00097,C0303,Parcel,2024-01-09 11:58:00,24,Airport,Airport,Medium,72.64,App,1,DL00007,D151,V037,H07,2024-01-09 13:41:00,2024-01-10 23:39:11.072850,Delayed,32.72,0.0,0.0,4.64,17.7,66,NORTH,Consumer,2025-10-12 04:15:00,76.7,70.4,Web,Active,33.969742458333336,0
O00098,C0586,Passenger,2024-04-03 20:18:00,1,North,SOUTH,Medium,79.53,Phone,0,,,,,,,,,,,,,47,CENTRAL,Consumer,2024-09-11 05:57:00,87.4,66.2,App,Active,,0
O00099,C0079,Retail,2025-10-04 19:59:00,12,AIRPORT,EAST,Low,75.64,App,0,DL00462,D131,V058,H04,2025-10-04 22:47:00,2025-10-05 08:13:05.592425,OnTime,16.049999999999997,4.0,0.0,4.99,15.19,61,East,Consumer,2024-12-21 19:23:00,41.9,49.2,App,Active,9.434886784722224,0
O00100,C0300,Passenger,2025-10-30 22:16:00,6,RiverSide,NORTH,Medium,23.64,Web,0,DL00928,D023,V101,H05,2025-10-30 22:51:00,2025-10-31 19:39:28.294586,Failed,12.72,0.0,1.0,3.15,21.6,37,CENTRAL,Consumer,2025-03-14 08:54:00,65.2,36.6,App,Active,20.807859607222223,0
O00101,C0633,Parcel,2025-10-30 07:05:00,24,WEST,WEST,Low,42.02,App,0,DL00046,D088,V046,H05,2025-10-30 07:35:00,2025-10-31 06:59:41.392827,OnTime,5.53,2.0,0.0,3.09,11.27,44,Central,Consumer,2025-12-14 02:47:00,57.6,56.5,Partner API,Active,23.4114980075,0
O00102,C0253,Passenger,2024-05-21 23:01:00,2,CENTRAL,north,High,146.42,App,0,DL00787,D159,V071,H06,2024-05-22 00:18:00,2024-05-22 00:52:19.834138,OnTime,11.22,3.0,0.0,4.01,9.72,48,West,Consumer,2024-01-04 14:51:00,49.4,38.5,App,Active,0.5721761494444445,0
O00103,C0456,Business,2024-01-26 12:53:00,12,SOUTH,WEST,Low,77.37,App,0,DL00257,D034,V038,H02,2024-01-26 14:25:00,2024-01-27 12:53:16.844122,Delayed,15.88,1.0,0.0,3.54,14.05,25,CENTRAL,SME,2025-08-20 06:59:00,64.2,79.9,Phone,Active,22.471345589444443,0
O00104,C0395,Passenger,2024-05-28 09:23:00,4,EAST,Central,Medium,34.3,Web,0,,,,,,,,,,,,,76,SOUTH,SME,2025-01-22 11:21:00,54.0,70.9,App,Active,,0
O00105,C0070,Passenger,2024-07-09 20:33:00,4,north,EAST,High,18.19,Web,0,DL00111,D081,V090,H06,2024-07-09 23:17:00,2024-07-09 22:43:25.075981,OnTime,18.8,0.0,0.0,5.0,20.02,51,WEST,Consumer,2024-03-04 06:04:00,77.1,75.9,App,Active,-0.5597011163888889,0
O00106,C0065,Business,2025-11-29 05:06:00,6,East,Riverside,Low,68.37,App,0,DL00650,D097,V035,H01,2025-11-29 06:15:00,2025-11-29 11:03:53.803798,OnTime,8.16,0.0,0.0,4.26,11.01,44,Ctr,Consumer,2025-11-23 23:03:00,52.8,55.6,Web,Active,4.814945499444445,0
O00107,C0205,Medical,2024-11-13 23:39:00,2,RiverSide,Ctr,Low,182.35,App,0,DL00651,D090,V022,H04,2024-11-14 01:39:00,2024-11-14 11:26:39.070895,Delayed,6.01,1.0,0.0,3.71,9.58,62,CENTRAL,Consumer,2025-04-02 03:42:00,52.1,78.7,Web,Active,9.794186359722222,0
O00108,C0046,Medical,2024-11-30 12:11:00,12,WEST,EAST,Medium,70.18,App,0,DL00411,D122,V065,H01,2024-11-30 15:03:00,2024-11-30 22:46:22.839111,OnTime,11.22,0.0,0.0,4.68,5.75,72,Ctr,SME,2024-06-21 19:07:00,84.8,38.5,App,Active,7.723010864166667,0
O00109,C0427,Medical,2025-10-24 11:20:00,4,WEST,EAST,Medium,9.68,App,0,DL00822,D084,V032,H03,2025-10-24 13:25:00,2025-10-24 16:28:58.560868,OnTime,6.47,1.0,0.0,3.13,12.84,66,north,SME,2025-06-08 06:25:00,57.3,55.6,App,Active,3.066266907777778,0
O00110,C0446,Passenger,2024-08-23 11:08:00,4,Central,South,Low,72.23,App,0,DL00649,D075,V073,H01,2024-08-23 13:10:00,2024-08-23 14:46:36.192013,OnTime,9.4,1.0,0.0,5.0,12.55,20,AIRPORT,SME,2025-08-15 06:20:00,65.9,37.5,Partner API,Dormant,1.6100533369444443,0
O00111,C0521,Retail,2025-07-18 11:53:00,24,EAST,Central,Medium,52.06,Web,0,,,,,,,,,,,,,47,Ctr,Consumer,2025-09-25 14:53:00,62.3,59.6,Phone,Active,,0
O00112,C0051,Passenger,2024-09-16 07:03:00,2,CENTRAL,West,Medium,86.44,App,0,DL00756,D130,V034,H07,2024-09-16 08:59:00,2024-09-16 07:27:00.000000,OnTime,13.07,3.0,0.0,3.11,16.72,37,East,Consumer,2025-04-04 12:35:00,49.3,53.8,App,Active,-1.5333333333333334,0
O00113,C0640,Business,2024-02-12 03:36:00,2,EAST,north,High,113.54,App,0,DL00685,D002,V042,H03,2024-02-12 05:54:00,2024-02-12 22:59:20.709373,Failed,10.66,1.0,0.0,2.68,10.8,55,north,SME,2025-10-11 02:52:00,50.8,65.6,Web,Dormant,17.089085936944443,0
O00114,C0144,Business,2025-10-05 22:25:00,12,SOUTH,Riverside,High,15.52,App,1,,,,,,,,,,,,,54,SOUTH,Consumer,2024-04-18 17:03:00,58.4,66.6,Phone,Active,,0
O00115,C0157,Passenger,2024-02-21 06:31:00,6,East,north,High,256.93,Web,0,DL00578,D032,V108,H06,2024-02-21 08:24:00,2024-02-21 14:09:53.056302,OnTime,11.09,0.0,0.0,4.55,7.9,50,CENTRAL,Consumer,2025-03-28 10:04:00,67.9,46.8,App,Active,5.764737861666667,0
O00116,C0452,Passenger,2025-03-09 15:46:00,4,NORTH,Airport,Low,56.59,API,0,DL00810,D120,V053,H08,2025-03-09 16:49:00,2025-03-09 19:25:36.988970,OnTime,15.23,0.0,0.0,5.0,11.22,70,SOUTH,Consumer,2025-05-01 07:53:00,61.4,69.4,App,Active,2.610274713888889,0
O00117,C0516,Passenger,2024-06-10 09:38:00,12,EAST,SOUTH,Medium,87.81,Phone,0,DL00697,D010,V080,H06,2024-06-10 11:21:00,2024-06-10 22:34:18.056778,OnTime,13.19,1.0,0.0,5.0,10.04,49,Ctr,Consumer,2025-03-11 12:42:00,88.9,50.3,Web,Active,11.221682438333334,0
O00118,C0087,Retail,2025-08-18 20:05:00,6,South,SOUTH,Medium,74.68,App,0,DL00192,D095,V112,H04,2025-08-18 22:16:00,2025-08-19 03:23:10.590397,OnTime,14.13,0.0,0.0,4.64,16.49,49,West,Consumer,2025-06-24 11:09:00,46.8,42.7,App,Active,5.119608443611111,0
O00119,C0229,Medical,2024-05-25 22:14:00,4,NORTH,NORTH,Low,66.42,App,0,DL00242,D137,V108,H07,2024-05-25 22:51:00,2024-05-26 08:01:37.790962,Delayed,4.26,2.0,0.0,1.93,17.11,52,Central,Consumer,2025-05-31 00:05:00,23.4,73.7,Web,Active,9.177164156111111,0
O00120,C0182,Passenger,2024-06-16 04:28:00,6,Airport,NORTH,Medium,85.27,Phone,1,DL00380,D130,V106,H01,2024-06-16 04:55:00,2024-06-16 10:04:33.075437,OnTime,39.900000000000006,2.0,0.0,3.71,19.33,21,EAST,Enterprise,2025-06-11 18:31:00,47.2,58.2,App,Dormant,5.159187621388889,0
O00121,C0604,Parcel,2025-10-14 12:05:00,6,EAST,NORTH,Medium,75.67,App,1,DL00116,D023,V047,H06,2025-10-14 13:45:00,2025-10-15 08:06:51.715228,Delayed,19.9,0.0,0.0,2.92,21.64,30,West,Consumer,2024-08-19 03:16:00,73.4,46.9,App,Active,18.36436534111111,0
O00122,C0597,Medical,2024-02-10 14:30:00,1,RiverSide,NORTH,Medium,27.55,App,0,DL00251,D005,V030,H06,2024-02-10 16:00:00,2024-02-11 06:46:03.568269,Failed,14.27,0.0,0.0,3.89,16.33,74,north,Consumer,2024-11-12 02:19:00,57.2,64.3,Phone,Active,14.767657852500001,0
O00123,C0649,Retail,2024-07-14 06:46:00,2,WEST,EAST,High,21.55,App,0,DL00342,D028,V090,H08,2024-07-14 07:47:00,2024-07-15 04:17:08.927278,Failed,6.8,0.0,0.0,2.47,8.94,75,CENTRAL,Enterprise,2025-09-08 16:30:00,42.1,34.4,App,Active,20.502479799444444,0
O00124,C0481,Passenger,2025-01-16 00:02:00,24,CENTRAL,Airport,Low,34.31,Web,1,,,,,,,,,,,,,40,RiverSide,Consumer,2025-01-07 20:12:00,50.0,70.0,,Active,,0
O00125,C0191,Retail,2025-09-17 16:27:00,24,West,South,Medium,70.05,App,0,,,,,,,,,,,,,27,North,Consumer,2024-12-13 17:26:00,58.9,34.1,Web,Active,,0
O00126,C0146,Parcel,2024-05-26 09:04:00,12,AIRPORT,South,Medium,55.22,Web,0,DL00168,D100,V066,H01,2024-05-26 09:29:00,2024-05-27 03:28:20.235783,Delayed,30.51,2.0,0.0,4.3,18.34,20,North,Consumer,2024-02-13 03:32:00,99.0,21.7,App,Active,17.988954384166664,0
O00127,C0572,Parcel,2025-11-08 01:32:00,2,East,North,Medium,171.31,App,0,DL00172,D132,V106,H06,2025-11-08 04:29:00,2025-11-08 16:24:08.173876,Delayed,13.58,2.0,1.0,4.36,11.2,66,North,Enterprise,2024-12-31 17:14:00,47.4,45.6,App,Active,11.918937187777779,0
O00128,C0611,Medical,2025-12-28 13:56:00,24,Airport,Airport,Medium,136.66,App,0,DL00806,D117,V108,H07,2025-12-28 14:40:00,2025-12-30 04:18:53.684717,Delayed,40.11,2.0,1.0,2.68,24.27,43,Airport,Consumer,2024-10-29 20:59:00,37.2,61.2,Partner API,Active,37.64824575472222,0
O00129,C0538,Retail,2024-12-12 02:28:00,12,Central,north,High,63.08,Phone,0,DL00690,D167,V096,H01,2024-12-12 05:16:00,2024-12-13 10:27:02.080765,Failed,17.64,0.0,0.0,2.59,15.08,28,Central,Enterprise,2024-09-15 05:20:00,84.5,44.3,App,Dormant,29.183911323611113,0
O00130,C0259,Passenger,2024-01-10 21:52:00,6,Central,Airport,Medium,77.97,App,0,DL00903,D130,V051,H03,2024-01-11 00:41:00,2024-01-11 03:13:51.759410,OnTime,19.22,4.0,0.0,3.42,14.82,43,Central,Consumer,2024-07-29 07:47:00,78.3,42.2,App,Dormant,2.5477109472222224,0
O00131,C0478,Retail,2024-06-29 23:10:00,24,East,WEST,Medium,14.11,App,0,DL00269,D085,V052,H06,2024-06-29 23:38:00,2024-07-01 10:09:10.323380,Delayed,16.05,1.0,0.0,1.96,13.91,43,north,Consumer,2024-02-22 09:47:00,43.6,52.4,App,Active,34.519534272222224,0
O00132,C0224,Passenger,2025-01-22 09:00:00,2,Ctr,CENTRAL,Medium,11.07,App,0,DL00585,D149,V049,H01,2025-01-22 10:55:00,2025-01-22 23:42:49.491594,Delayed,1.2,1.0,0.0,3.52,10.18,63,NORTH,SME,2024-02-05 09:13:00,50.9,35.5,Web,Active,12.797080998333334,0
O00133,C0365,Passenger,2025-03-29 18:43:00,24,Airport,North,Medium,128.19,API,1,,,,,,,,,,,,,47,RiverSide,Consumer,2024-09-09 00:26:00,49.3,58.1,App,Suspended,,0
O00134,C0010,Parcel,2024-12-22 18:12:00,4,South,West,Critical,23.34,App,0,DL00847,D154,V035,H07,2024-12-22 18:38:00,2024-12-22 23:50:09.870311,OnTime,1.46,0.0,0.0,4.09,7.98,23,West,Consumer,2025-10-07 20:37:00,87.2,48.6,Phone,Active,5.202741753055555,0
O00135,C0364,Passenger,2025-04-25 02:34:00,24,RiverSide,North,Low,118.96,App,0,DL00386,D144,V002,H05,2025-04-25 03:12:00,2025-04-26 22:39:24.905513,Failed,1.21,1.0,0.0,3.35,13.97,67,Ctr,Consumer,2025-06-22 07:35:00,70.5,51.8,Partner API,Active,43.456918198055554,0
O00136,C0413,Medical,2024-11-27 16:29:00,1,North,South,High,20.82,App,0,DL00218,D149,V010,H03,2024-11-27 17:12:00,2024-11-27 22:54:50.864773,Delayed,3.51,1.0,0.0,3.27,4.15,32,Riverside,Consumer,2024-10-05 10:39:00,57.4,87.3,App,Active,5.7141291036111115,0
O00137,C0295,Parcel,2025-03-14 17:58:00,12,East,SOUTH,High,81.5,App,0,DL00180,D135,V054,H08,2025-03-14 19:37:00,2025-03-15 06:15:52.917076,OnTime,19.65,0.0,0.0,4.25,14.94,77,RiverSide,Consumer,2024-12-12 12:07:00,35.3,68.0,App,Active,10.64803252111111,0
O00138,C0149,Business,2025-10-02 04:25:00,2,South,AIRPORT,Medium,99.38,Phone,0,DL00719,D124,V020,H08,2025-10-02 07:02:00,2025-10-02 12:15:45.818877,Delayed,16.1,1.0,0.0,3.88,18.38,63,north,Consumer,2025-09-19 16:38:00,58.7,100.0,App,Active,5.2293941325,0
O00139,C0545,Retail,2025-09-15 19:05:00,2,WEST,AIRPORT,High,4.22,Web,0,DL00879,D033,V013,H02,2025-09-15 19:42:00,2025-09-16 03:58:23.662269,Delayed,9.42,1.0,1.0,3.94,10.97,18,SOUTH,Consumer,2024-07-05 12:10:00,66.9,72.4,App,Active,8.273239519166667,0
O00140,C0621,Passenger,2024-03-02 23:43:00,4,NORTH,North,Low,89.5,App,0,DL00531,D163,V116,H04,2024-03-03 02:25:00,2024-03-03 03:18:14.371045,OnTime,13.95,0.0,0.0,3.95,16.65,78,CENTRAL,Consumer,2025-06-27 22:00:00,55.3,63.1,App,Active,0.8873252902777777,0
O00141,C0605,Business,2024-12-05 19:42:00,1,North,SOUTH,High,83.09,Web,0,DL00382,D163,V021,H02,2024-12-05 21:45:00,2024-12-05 20:24:16.997321,OnTime,7.31,0.0,0.0,4.39,11.68,21,Airport,Consumer,2024-08-25 20:02:00,54.9,63.8,App,Active,-1.3452785219444445,0
O00142,C0628,Retail,2024-10-31 18:36:00,12,Ctr,Airport,High,83.93,API,0,DL00558,D024,V011,H05,2024-10-31 20:22:00,2024-11-01 11:32:26.519611,Failed,14.64,1.0,0.0,1.0,18.56,75,North,Consumer,2024-04-19 19:59:00,60.0,63.2,Web,Dormant,15.174033225277778,0
O00143,C0545,Passenger,2025-03-07 11:30:00,24,Ctr,CENTRAL,Medium,69.38,App,0,DL00702,D104,V086,H06,2025-03-07 13:02:00,2025-03-08 13:13:35.260683,OnTime,18.33,2.0,0.0,4.86,10.36,18,SOUTH,Consumer,2024-07-05 12:10:00,66.9,72.4,App,Active,24.1931279675,0
O00144,C0063,Business,2025-11-03 20:08:00,4,Riverside,Central,High,288.86,App,0,DL00872,D120,V001,H03,2025-11-03 22:12:00,2025-11-04 05:41:26.643035,Delayed,15.53,1.0,0.0,3.54,11.71,78,north,Consumer,2024-05-08 22:54:00,44.6,52.1,Partner API,Active,7.490734176388889,0
O00145,C0595,Business,2024-11-02 10:33:00,12,North,RiverSide,Medium,35.95,App,0,DL00908,D088,V042,H03,2024-11-02 11:50:00,2024-11-02 21:56:28.563587,OnTime,10.05,1.0,0.0,5.0,14.53,72,CENTRAL,Consumer,2025-10-18 13:52:00,48.3,26.0,Phone,Active,10.107934329722221,0
O00146,C0168,Passenger,2025-10-10 00:54:00,12,East,South,Medium,14.05,Web,0,DL00152,D121,V047,H01,2025-10-10 01:22:00,2025-10-10 13:11:11.345292,OnTime,3.02,0.0,0.0,4.71,8.34,70,RiverSide,Consumer,2025-02-17 10:26:00,54.3,69.4,Web,Active,11.819818136666667,0
O00147,C0096,Retail,2024-07-12 07:43:00,6,North,WEST,Critical,32.27,App,0,DL00044,D049,V020,H01,2024-07-12 09:47:00,2024-07-12 12:20:42.900637,OnTime,4.63,0.0,0.0,4.34,12.87,73,WEST,Consumer,2024-07-18 07:52:00,31.8,58.2,,Active,2.5619168436111113,0
O00148,C0401,Medical,2025-04-03 22:05:00,2,EAST,EAST,High,86.3,Phone,0,DL00433,D133,V056,H01,2025-04-03 23:41:00,2025-04-03 23:45:53.664975,OnTime,14.34,2.0,0.0,2.92,12.9,33,Airport,Consumer,2024-11-12 13:05:00,85.0,35.8,App,Active,0.08157360416666667,0
O00149,C0289,Business,2024-05-30 21:37:00,4,West,North,High,31.06,App,0,,,,,,,,,,,,,19,North,SME,2024-06-11 00:31:00,75.8,77.3,App,Active,,0
O00150,C0246,Business,2025-01-15 17:37:00,6,West,RiverSide,Medium,136.44,Web,0,,,,,,,,,,,,,32,Central,Consumer,2025-10-20 07:05:00,63.8,60.6,Phone,Active,,0
O00151,C0446,Retail,2025-03-02 11:33:00,4,WEST,EAST,Medium,179.57,Web,0,DL00795,D068,V062,H05,2025-03-02 11:55:00,2025-03-02 16:00:58.681244,OnTime,2.99,0.0,0.0,4.03,9.67,20,AIRPORT,SME,2025-08-15 06:20:00,65.9,37.5,Partner API,Dormant,4.099633678888889,0
O00152,C0239,Retail,2024-09-03 18:28:00,24,EAST,North,Medium,139.65,Web,0,DL00260,D001,V114,H04,2024-09-03 19:25:00,2024-09-04 16:41:43.922337,OnTime,21.6,0.0,0.0,3.32,17.16,65,CENTRAL,SME,2025-09-25 20:09:00,80.0,51.7,App,Suspended,21.27886731583333,0
O00153,C0378,Parcel,2025-02-09 08:07:00,24,NORTH,Airport,Low,33.01,Web,0,DL00775,D109,V040,H05,2025-02-09 09:08:00,2025-02-10 21:51:56.051970,Delayed,3.69,0.0,1.0,2.36,14.94,38,RiverSide,Consumer,2024-07-17 07:29:00,26.2,77.3,App,Active,36.732236658333335,0
O00154,C0535,Business,2024-08-20 05:56:00,12,North,Airport,Low,105.88,Web,1,DL00693,D137,V063,H03,2024-08-20 06:10:00,2024-08-20 23:47:35.347105,Delayed,13.63,0.0,0.0,2.62,11.31,39,SOUTH,Consumer,2024-06-18 21:50:00,38.6,80.2,Web,Active,17.626485306944446,0
O00155,C0039,Retail,2024-07-26 17:47:00,24,South,CENTRAL,Low,155.77,Phone,0,,,,,,,,,,,,,32,CENTRAL,Consumer,2024-04-05 08:30:00,57.6,100.0,Web,Active,,0
O00156,C0035,Parcel,2024-04-24 07:55:00,6,West,NORTH,Medium,68.58,Web,1,DL00412,D025,V114,H02,2024-04-24 08:07:00,2024-04-24 13:40:54.128195,OnTime,8.68,0.0,0.0,4.63,8.76,22,East,Consumer,2025-07-25 18:50:00,46.7,85.5,App,Active,5.565035609722223,0
O00157,C0513,Business,2024-09-16 20:06:00,2,AIRPORT,North,Low,60.52,API,0,DL00456,D037,V035,H02,2024-09-16 20:38:00,2024-09-16 22:39:02.594617,OnTime,26.36,0.0,0.0,4.83,10.84,50,EAST,Consumer,2025-07-17 20:49:00,47.2,48.8,App,Active,2.017387393611111,0
O00158,C0620,Business,2024-07-11 16:42:00,24,Central,West,High,67.81,Phone,0,DL00645,D129,V090,H02,2024-07-11 17:47:00,2024-07-12 22:44:12.693757,Failed,6.06,2.0,0.0,2.77,13.29,46,CENTRAL,Consumer,2025-07-03 15:30:00,33.7,63.7,Phone,Active,28.953526043611113,0
O00159,C0505,Parcel,2024-09-14 22:31:00,12,North,South,Low,105.17,API,0,DL00353,D018,V014,H03,2024-09-14 23:08:00,2024-09-15 09:25:14.900209,OnTime,4.49,0.0,0.0,3.9,6.4,36,north,Consumer,2024-08-11 01:25:00,51.9,100.0,Phone,Active,10.287472280277777,0
O00160,C0478,Parcel,2024-08-20 17:29:00,6,Central,EAST,High,68.1,Web,0,DL00085,D127,V032,H06,2024-08-20 19:18:00,,OnTime,9.49,5.0,0.0,3.85,16.32,43,north,Consumer,2024-02-22 09:47:00,43.6,52.4,App,Active,,0
O00161,C0025,Parcel,2024-08-19 17:36:00,12,South,AIRPORT,High,123.09,Phone,0,DL00508,D015,V025,H03,2024-08-19 19:52:00,2024-08-20 07:24:22.258983,OnTime,12.14,0.0,0.0,4.66,14.06,23,Riverside,Consumer,2025-04-09 11:19:00,55.5,52.8,App,Active,11.539516384166667,0
O00162,C0476,Business,2025-12-14 03:47:00,12,South,Ctr,Medium,139.13,App,0,DL00174,D020,V066,H07,2025-12-14 04:21:00,2025-12-14 14:45:39.043652,OnTime,9.9,2.0,0.0,4.18,9.86,59,NORTH,Consumer,2024-10-04 13:18:00,66.0,69.6,App,Active,10.41084545888889,0
O00163,C0583,Parcel,2025-06-09 18:36:00,4,Central,north,Low,67.97,Phone,1,,,,,,,,,,,,,23,AIRPORT,Consumer,2024-12-24 19:41:00,84.2,66.2,App,Dormant,,0
O00164,C0622,Parcel,2024-03-23 13:43:00,24,South,Ctr,Low,211.8,App,0,DL00177,D123,V045,H01,2024-03-23 14:11:00,2024-03-24 11:34:32.627966,OnTime,8.31,0.0,0.0,4.85,9.58,22,RiverSide,Consumer,2024-01-28 13:46:00,54.2,26.8,Phone,Dormant,21.39239665722222,0
O00165,C0275,Retail,2024-03-16 14:08:00,24,NORTH,Central,Low,122.59,App,0,DL00689,D087,V048,H07,2024-03-16 15:57:00,2024-03-17 13:28:39.203588,OnTime,16.14,1.0,0.0,4.14,18.83,56,East,Consumer,2024-05-01 17:12:00,59.6,63.7,App,Active,21.527556552222222,0
O00166,C0517,Passenger,2025-05-30 17:32:00,4,East,South,Medium,76.66,App,0,DL00628,D115,V095,H03,2025-05-30 18:43:00,2025-05-31 00:40:46.569082,Delayed,10.81,1.0,0.0,4.06,11.58,66,RiverSide,Consumer,2025-01-11 14:32:00,38.5,65.7,App,Active,5.962935856111112,0
O00167,C0325,Medical,2024-04-27 20:46:00,24,East,EAST,Medium,24.78,API,0,DL00216,D146,V019,H07,2024-04-27 21:19:00,2024-04-28 19:51:43.999646,OnTime,30.01,0.0,0.0,3.37,18.54,37,SOUTH,Consumer,2025-07-14 06:15:00,49.4,34.4,App,Active,22.54555545722222,0
O00168,C0464,Parcel,2025-06-11 03:29:00,6,CENTRAL,RiverSide,High,115.35,Web,0,DL00579,D103,V115,H03,2025-06-11 06:05:00,2025-06-11 21:51:41.279934,Delayed,14.98,1.0,0.0,3.78,8.97,71,AIRPORT,Enterprise,2024-07-27 08:02:00,28.8,49.2,Phone,Dormant,15.778133315,0
O00169,C0399,Retail,2025-12-03 12:34:00,4,East,North,Medium,84.09,App,1,DL00849,D160,V016,H08,2025-12-03 14:32:00,2025-12-03 15:00:07.363494,OnTime,8.52,2.0,0.0,4.31,13.73,61,East,SME,2024-05-06 17:48:00,93.0,54.8,Phone,Active,0.46871208166666667,0
O00170,C0005,Business,2024-06-24 06:36:00,4,Airport,Airport,High,58.3,App,1,DL00144,D016,V016,H06,2024-06-24 09:02:00,2024-06-24 11:42:51.153127,OnTime,25.98,4.0,0.0,4.84,27.38,26,Riverside,Consumer,2025-06-03 06:02:00,55.9,100.0,Web,Active,2.680875868611111,0
O00171,C0447,Parcel,2025-05-01 02:08:00,1,Airport,AIRPORT,Critical,63.41,App,0,DL00743,D158,V083,H03,2025-05-01 03:28:00,2025-05-01 03:30:56.577270,OnTime,33.77,0.0,0.0,5.0,13.64,42,north,Consumer,2024-03-07 12:16:00,28.5,43.4,App,Active,0.04904924166666667,0
O00172,C0343,Passenger,2025-01-17 19:03:00,4,East,West,High,108.19,App,0,DL00458,D109,V119,H05,2025-01-17 19:21:00,2025-01-18 10:08:30.423180,Delayed,6.39,0.0,0.0,3.34,10.15,75,Central,Consumer,2025-04-29 18:31:00,58.3,71.3,Web,Active,14.791784216666667,0
O00173,C0371,Passenger,2025-02-18 07:03:00,2,Ctr,Central,Critical,249.32,App,1,DL00078,D144,V088,H02,2025-02-18 08:26:00,2025-02-19 03:34:49.179226,Failed,10.92,1.0,0.0,2.87,9.05,57,East,Consumer,2025-01-14 07:31:00,28.5,74.9,App,Active,19.14699422944444,0
O00174,C0537,Passenger,2025-01-16 01:00:00,4,CENTRAL,north,Low,19.65,Web,0,,,,,,,,,,,,,26,East,Consumer,2024-12-25 19:48:00,63.1,31.5,Phone,Dormant,,0
O00175,C0562,Business,2025-12-19 19:13:00,4,Riverside,West,High,150.9,App,0,DL00107,D120,V074,H05,2025-12-19 20:22:00,2025-12-19 21:26:01.755844,OnTime,6.47,1.0,0.0,4.69,8.8,56,WEST,Consumer,2025-11-10 10:46:00,47.9,88.0,Phone,Active,1.0671544011111112,0
O00176,C0479,Retail,2025-04-15 09:07:00,4,CENTRAL,Ctr,Medium,14.76,Phone,0,DL00692,D093,V100,H07,2025-04-15 11:14:00,2025-04-15 11:40:03.053241,OnTime,14.91,0.0,0.0,3.65,16.9,48,North,Enterprise,2025-08-03 11:26:00,59.1,53.9,App,Active,0.43418145583333334,0
O00177,C0477,Passenger,2025-12-25 04:27:00,6,North,WEST,Low,109.36,Web,0,DL00896,D042,V023,H06,2025-12-25 05:07:00,2025-12-25 09:26:55.150084,OnTime,11.26,1.0,0.0,4.39,12.49,53,SOUTH,SME,2025-11-14 09:26:00,62.2,80.4,Partner API,Active,4.331986134444445,0
O00178,C0287,Medical,2024-03-30 19:55:00,4,EAST,South,Low,55.9,App,0,DL00853,D073,V086,H01,2024-03-30 21:03:00,2024-03-31 00:39:18.302077,OnTime,12.77,3.0,0.0,4.19,15.35,46,Ctr,Consumer,2024-08-24 15:57:00,55.4,10.5,Web,Active,3.6050839102777776,0
O00179,C0343,Parcel,2024-07-25 18:07:00,12,CENTRAL,RiverSide,Medium,52.96,Web,1,DL00614,D087,V104,H03,2024-07-25 18:39:00,2024-07-26 05:26:49.966486,OnTime,12.03,4.0,0.0,3.86,10.54,75,Central,Consumer,2025-04-29 18:31:00,58.3,71.3,Web,Active,10.797212912777777,0
